_id,level,max_velocity,name,type,type_std
33241516,2,,Cầu Bông,primary,primary
33241520,2,,Đinh Tiên Hoàng,primary,primary
33285422,3,,Cầu Bà Lát,secondary,secondary
33285425,3,,Trần Văn Giàu,secondary,secondary
33285442,3,,Bình Long,secondary,secondary
33285446,3,,Lê Trọng Tấn,secondary,secondary
33285449,3,,Lê Trọng Tấn,secondary,secondary
33285451,3,,Lê Trọng Tấn,secondary,secondary
33285453,3,,Lê Trọng Tấn,secondary,secondary
33285456,1,80.0,Cầu Bình Phú Tây,trunk,trunk
33285459,1,80.0,Quốc lộ 1,trunk,trunk
33285465,1,80.0,Quốc lộ 1,trunk,trunk
33285471,2,,Cầu vượt Quang Trung,primary,primary
33285472,2,80.0,Cầu Tham Lương,primary,primary
33285480,4,,Phan Huy ích,tertiary,tertiary
33285483,4,,Phan Huy ích,tertiary,tertiary
33285488,2,,Cầu Chợ Cầu 1,primary,primary
33285489,2,,Quang Trung,primary,primary
33285493,2,,Cầu Giao Khẩu,primary,primary
33285507,2,,Cầu Đúc Nhỏ,primary,primary
33287635,3,,Cầu Giồng Ông Tố 1,secondary,secondary
33287653,3,,Nguyễn Thị Định,secondary,secondary
33287660,4,,Cầu Ông Tranh,tertiary,tertiary
33287661,4,,Lương Định Của,tertiary,tertiary
33287667,3,,Trần Não,secondary,secondary
33287674,4,,Cầu Đen 1,tertiary,tertiary
33569361,4,,Cầu Phước Long,tertiary,tertiary
33569362,4,,Phạm Hữu Lầu,tertiary,tertiary
33571995,3,,Cầu Rạch Đĩa,secondary,secondary
33571996,3,,Lê Văn Lương,secondary,secondary
33571997,3,,Cầu Đa Khoa,secondary,secondary
33572000,4,,Cầu Rạch Bàng 1,tertiary,tertiary
33572001,4,,Lê Văn Lương,tertiary,tertiary
33572006,1,80.0,Cầu Xóm Củi,trunk,trunk
33572007,1,80.0,Nguyễn Văn Linh,trunk,trunk
33572008,4,,Cầu Bà Tàng,tertiary,tertiary
33572010,4,,Cầu Vĩnh Mậu,tertiary,tertiary
33572011,4,,Bến Mễ Cốc,tertiary,tertiary
33572013,4,,Cầu Phạm Văn Chí,tertiary,tertiary
33572189,1,80.0,Cầu Mã Voi,trunk,trunk
33572190,1,80.0,Nguyễn Văn Linh,trunk,trunk
33572191,1,80.0,Cầu Bà Lớn,trunk,trunk
33572192,1,80.0,Nguyễn Văn Linh,trunk,trunk
33572195,3,,Cầu Hậu Giang,secondary,secondary
33573740,2,,Cầu Nguyễn Tri Phương,primary,primary
33573741,2,,Cầu Chánh Hưng,primary,primary
33573743,4,,Cầu Hiệp Ân 2,tertiary,tertiary
33573744,4,,Nguyễn Duy,tertiary,tertiary
33573745,4,,Cầu Hiệp Ân 1,tertiary,tertiary
33573746,4,50.0,Phạm Thế Hiển,tertiary,tertiary
33573747,4,,Cầu Mật,tertiary,tertiary
33573748,4,,Phạm Thế Hiển,tertiary,tertiary
33573749,4,,Cầu Chữ Y,tertiary,tertiary
33573872,4,,Bến Vân Đồn,tertiary,tertiary
33573873,2,,Cầu Nguyễn Văn Cừ,primary,primary
33574358,4,,Lương Định Của,tertiary,tertiary
33574359,4,,Lương Định Của,tertiary,tertiary
33574429,2,,Cầu Văn Thánh 2,primary,primary
33574430,2,,Cầu vượt Nguyễn Hữu Cảnh,primary,primary
33574732,4,,Ngô Tất Tố,tertiary,tertiary
34684246,2,,Nguyễn Hữu Thọ,primary,primary
34684249,3,,Cầu Rạch Đĩa,secondary,secondary
34718250,2,80.0,Nguyễn Văn Linh,primary,primary
34718834,1,80.0,Cầu Ông Lớn,trunk,trunk
34718836,1,80.0,Nguyễn Văn Linh,trunk,trunk
34718837,1,80.0,Cầu Ông Bé,trunk,trunk
34718839,1,80.0,Nguyễn Văn Linh,trunk,trunk
34718841,1,80.0,Cầu Xóm Củi,trunk,trunk
34719374,1,80.0,Cầu Bà Lớn,trunk,trunk
34719375,1,80.0,Nguyễn Văn Linh,trunk,trunk
34719376,1,80.0,Cầu Mã Voi,trunk,trunk
34719377,1,80.0,Nguyễn Văn Linh,trunk,trunk
34729945,1,80.0,Nguyễn Văn Linh,trunk,trunk
34729948,4,,Thế Lữ,tertiary,tertiary
34729949,4,,Thế Lữ,tertiary,tertiary
34729950,4,,Thế Lữ,tertiary,tertiary
34729951,4,,Thế Lữ,tertiary,tertiary
35085677,4,,Hoàng Sa,tertiary,tertiary
35085736,3,,Lê Văn Sỹ,secondary,secondary
35085959,1,50.0,Điện Biên Phủ,trunk,trunk
35086157,4,,Huỳnh Văn Bánh,tertiary,tertiary
35112843,4,,Trần Quốc Toản,tertiary,tertiary
35112845,4,,Trần Ðình Xu,tertiary,tertiary
35112965,4,,Cầu Số 9,tertiary_link,tertiary
35112981,4,,Ðồng Khởi,tertiary,tertiary
35113010,4,,Phó Ðức Chính,tertiary,tertiary
35113033,2,,Nguyễn Văn Trỗi,primary,primary
35113051,4,,Calmette,tertiary,tertiary
35113070,2,,Nguyễn Thị Minh Khai,primary,primary
35113072,4,,Vườn Chuối,unclassified,unclassified
35113076,4,,Nguyễn Phúc Nguyên,tertiary,tertiary
35113101,3,,Lý Tự Trọng,secondary,secondary
35113104,2,,Cầu Thị Nghè,primary,primary
35113152,4,,Cầu Trần Quang Diệu,tertiary,tertiary
35113174,4,,Phạm Ngọc Thạch,tertiary,tertiary
35113306,4,,Công Trường Quốc Tế,tertiary,tertiary
35113440,4,,Cầu Số 6,tertiary_link,tertiary
35113484,4,,Cống Quỳnh,tertiary,tertiary
35113487,4,,Rạch Bùng Binh,tertiary,tertiary
35113490,4,,Cống Quỳnh,tertiary,tertiary
35113566,4,,Trần Quang Diệu,tertiary,tertiary
35113568,4,,Trần Quang Diệu,tertiary,tertiary
35113574,4,,Phạm Hồng Thái,tertiary,tertiary
35113579,4,,Nguyễn Hữu Cầu,tertiary,tertiary
35113678,4,,Trần Văn Ðang,tertiary,tertiary
35113689,4,,Hồ Hảo Hớn,tertiary,tertiary
35113724,4,,Nguyễn Cảnh Chân,tertiary,tertiary
35113743,4,,Pasteur,tertiary,tertiary
35113871,2,,Cầu Công Lý,primary,primary
35113963,4,,Nguyễn Bỉnh Khiêm,tertiary,tertiary
35114023,4,,Trương Định,tertiary,tertiary
35114038,2,,Nguyễn Hữu Cảnh,primary,primary
35114062,4,,Nguyễn Văn Giai,tertiary,tertiary
35114071,4,,Cầu số 8,tertiary_link,tertiary
35114072,4,,Lê Lợi,tertiary,tertiary
35114084,3,,Cầu Lê Văn Sỹ,secondary,secondary
35114207,4,,Võ Văn Tần,tertiary,tertiary
35114262,4,,Công Xã Paris,tertiary,tertiary
35114264,1,,Cầu Ðiện Biên Phủ,trunk,trunk
35114508,2,,Nguyễn Thái Học,primary,primary
35114549,4,,Lý Chính Thắng,tertiary,tertiary
35114553,4,,Trần Quốc Thảo,tertiary,tertiary
35114583,4,,Võ Văn Tần,tertiary,tertiary
35114599,4,,Bàn Cờ,unclassified,unclassified
35114603,4,40.0,Nguyễn Thượng Hiền,tertiary,tertiary
35114652,4,,Cầu Số 7,tertiary_link,tertiary
35114754,4,,Trần Quang Khải,tertiary,tertiary
35114758,3,,Đinh Tiên Hoàng,secondary,secondary
35114765,4,,Nguyễn Hữu Tự,tertiary,tertiary
35114821,2,,Công Trường Mê Linh,primary,primary
35114824,2,,Nam Kỳ Khởi Nghĩa,primary,primary
35114854,2,,Hai Bà Trưng,primary,primary
35114928,2,,Ngã Bảy Lý Thái Tổ,primary,primary
35114965,4,,Hoàng Sa,tertiary,tertiary
35114975,3,,Hoàng Sa,primary_link,primary
35114978,4,,Hoàng Sa,tertiary,tertiary
35114987,4,,Cầu Số 5,tertiary_link,tertiary
35115001,3,,Lê Văn Sỹ,secondary,secondary
35115031,2,,Công Trường Dân Chủ,primary,primary
35115032,2,,Cách Mạng Tháng Tám,primary,primary
35115081,4,,Trần Huy Liệu,tertiary,tertiary
35115101,3,,Nguyễn Trãi,secondary,secondary
35115167,2,,Võ Thị Sáu,primary,primary
35470084,4,,Đường dẫn Cầu Thủ Thiêm,tertiary,tertiary
35470085,4,,Cầu Thủ Thiêm,tertiary,tertiary
39369981,2,,Kinh Dương Vương,primary,primary
39370310,4,,Bùi Hữu Nghĩa,tertiary,tertiary
39513270,4,,Cao Lỗ,tertiary,tertiary
39513492,2,,Lý Thái Tổ,primary,primary
39513623,3,,Lê Đại Hành,secondary,secondary
39622852,4,,Nguyễn Ðình Chiểu,tertiary,tertiary
43242731,3,,Hương lộ 8,secondary,secondary
43242768,3,,nan,secondary,secondary
43243018,3,40.0,Nguyễn Hữu Trí,secondary,secondary
43243019,3,,nan,secondary,secondary
43243988,1,80.0,Cầu An Lập,trunk,trunk
43244027,3,,Trần Đại Nghĩa,trunk_link,unknown
53499975,1,50.0,Điện Biên Phủ,trunk,trunk
53500630,1,,Quốc lộ 1,trunk,trunk
53500638,1,60.0,Quốc lộ 1,trunk,trunk
53500780,1,,Quốc lộ 1,trunk,trunk
53500785,1,,Cầu vượt Thủ Đức,trunk,trunk
53500786,1,,Quốc lộ 1,trunk,trunk
53500788,1,,Cầu vượt Thủ Đức,trunk,trunk
53501872,1,80.0,Cầu Rạch Chiếc 1,trunk,trunk
53550139,1,60.0,Xa Lộ Hà Nội,trunk,trunk
53551190,1,50.0,Cầu Văn Thánh,trunk,trunk
53551383,2,,Xô Viết Nghệ Tĩnh,primary,primary
53553099,1,,Điện Biên Phủ,trunk,trunk
53553128,1,,Điện Biên Phủ,trunk,trunk
53553363,1,,Vòng xoay Điện Biên Phủ,trunk,trunk
53747865,1,60.0,Võ Văn Kiệt,trunk,trunk
53748221,3,40.0,Võ Văn Kiệt,trunk_link,unknown
55451561,2,,Đinh Bộ Lĩnh,primary,primary
55451568,2,,Cầu Bình Triệu 2,primary,primary
55451579,2,,Quốc lộ 13,primary,primary
55880131,2,,Vòng xoay Ngã Sáu Gò Vấp,primary,primary
55880235,2,50.0,Điện Biên Phủ,primary,primary
55880457,4,,Hoàng Minh Giám,tertiary,tertiary
55880458,2,,Nguyễn Kiệm,primary,primary
55884211,4,,Nguyễn Ðình Chiểu,tertiary,tertiary
56300309,4,,Cầu Nguyễn Văn Cừ,tertiary,tertiary
56300311,3,40.0,Võ Văn Kiệt,trunk_link,unknown
56300314,3,,Nguyễn Hữu Thọ,secondary,secondary
56300316,3,,Đường số 9A,secondary,secondary
56723911,4,,Hồ Văn Huê,tertiary,tertiary
56725526,4,,Trần Hữu Trang,unclassified,unclassified
57039413,4,,Trần Khắc Chân,tertiary,tertiary
57039414,4,,Trần Huy Liệu,tertiary,tertiary
57533826,1,60.0,Mai Chí Thọ,trunk,trunk
57533829,3,,nan,trunk_link,unknown
57533832,4,,Lương Định Của,tertiary,tertiary
57533833,2,,Đồng Văn Cống,primary,primary
57533838,3,,nan,trunk_link,unknown
57533839,1,60.0,Cầu Phú Mỹ,trunk,trunk
57533850,1,60.0,Cầu Phú Mỹ,trunk,trunk
57533859,4,,Nguyễn Văn Quỳ,tertiary,tertiary
57533861,2,,Cầu Giồng Ông Tố 2,primary,primary
57533881,3,,nan,trunk_link,unknown
57533897,1,60.0,nan,trunk,trunk
57533899,1,60.0,Võ Chí Công,trunk,trunk
57533903,4,,Lương Định Của,tertiary,tertiary
57533912,1,80.0,Mai Chí Thọ,trunk,trunk
57559361,3,,Nguyễn Hữu Thọ,secondary,secondary
57559363,3,,Nguyễn Hữu Thọ,secondary,secondary
57559366,3,,Cầu Rạch Đĩa,secondary,secondary
57559370,3,,Nguyễn Hữu Thọ,secondary,secondary
57559372,3,,Nguyễn Hữu Thọ,secondary,secondary
57559375,3,,Nguyễn Hữu Thọ,secondary,secondary
57559379,3,,Nguyễn Hữu Thọ,secondary,secondary
57559382,2,,Nguyễn Hữu Thọ,primary,primary
57559384,3,,Nguyễn Hữu Thọ,secondary,secondary
57559389,3,,Nguyễn Hữu Thọ,secondary,secondary
57559392,3,,Nguyễn Hữu Thọ,secondary,secondary
57559398,3,,Nguyễn Hữu Thọ,secondary,secondary
57559399,3,,Nguyễn Hữu Thọ,secondary,secondary
57559402,3,,Nguyễn Hữu Thọ,secondary,secondary
57559404,3,,Nguyễn Hữu Thọ,secondary,secondary
57559406,3,,Nguyễn Hữu Thọ,secondary,secondary
57727322,4,,Cầu Lý Phục Man,unclassified,unclassified
57727326,4,,Lý Phục Man,unclassified,unclassified
57727332,2,,Cầu Khánh Hội,primary,primary
57765826,1,60.0,Quốc lộ 1,trunk,trunk
57765827,1,60.0,Quốc lộ 1,trunk,trunk
57765828,1,60.0,Quốc lộ 1,trunk,trunk
57765829,1,60.0,Quốc lộ 1,trunk,trunk
57765927,1,80.0,Nguyễn Văn Linh,trunk,trunk
57765928,1,80.0,Cầu Rạch Ngang,trunk,trunk
57765930,2,80.0,Cầu Thầy Tiêu,primary,primary
57765931,1,80.0,Cầu Rạch Ngang,trunk,trunk
57765933,1,80.0,Nguyễn Văn Linh,trunk,trunk
57765971,4,,Khánh Hội,tertiary,tertiary
58368125,4,,Ông Ích Khiêm,tertiary,tertiary
58368126,4,,Lạc Long Quân,tertiary,tertiary
58368127,3,60.0,Quốc Lộ 1,secondary,secondary
58368129,1,80.0,Cầu Bình Thuận,trunk,trunk
58368130,4,,Vòng xoay Lạc Long Quân,tertiary,tertiary
58368132,3,,nan,primary_link,primary
58369423,2,,Vòng xoay Phú Lâm,primary,primary
58369424,2,,Cầu Ông Buông 1,primary,primary
58416052,4,,Xô Viết Nghệ Tĩnh,tertiary,tertiary
58651356,4,,Cầu Số 1,tertiary,tertiary
58651357,4,,Cầu Số 3,tertiary,tertiary
58651360,4,,Cầu Số 4,tertiary_link,tertiary
58711785,4,,Trương Quốc Dung,unclassified,unclassified
58800527,2,,Nguyễn Thị Minh Khai,primary,primary
58800528,2,,Nguyễn Hữu Cảnh,primary,primary
58800529,2,,Nguyễn Hữu Cảnh,primary,primary
58800530,2,,Cầu Thị Nghè 2,primary,primary
58800531,2,,Cầu Thị Nghè 2,primary,primary
58800534,2,,Cầu Văn Thánh 2,primary,primary
58800536,2,,Điện Biên Phủ,primary,primary
58871347,4,,Nguyễn Ðình Chiểu,tertiary,tertiary
58871356,4,,Cầu Bùi Hữu Nghĩa,tertiary,tertiary
59265370,2,,Nguyễn Hữu Thọ,primary,primary
59265372,4,,Ngã Sáu Nguyễn Tri Phương,tertiary,tertiary
59265376,4,,Đường số 15,tertiary,tertiary
59265378,4,,Hưng Phú,tertiary,tertiary
59265379,4,,Nguyễn Chí Thanh,tertiary,tertiary
59265381,3,,nan,primary_link,primary
59265382,3,,nan,primary_link,primary
59265385,4,,Cầu Nguyễn Văn Cừ,tertiary,tertiary
59339636,3,,Đường số 15,primary_link,primary
59339639,4,,Hẻm 68 Trần Quang Khải,tertiary,tertiary
59449898,2,80.0,Nguyễn Văn Linh,primary,primary
59449899,2,80.0,Cầu Tư Dinh,primary,primary
59449900,4,,Bến Vân Đồn,tertiary,tertiary
59449901,4,,Cầu Kênh Ngang 1,tertiary,tertiary
59449904,2,80.0,Cầu Tư Dinh,primary,primary
59449905,2,80.0,Nguyễn Văn Linh,primary,primary
59449906,2,,Dương Bá Trạc,primary,primary
59449908,4,,Cao Lỗ,tertiary,tertiary
59449918,4,,Đoàn Văn Bơ,tertiary,tertiary
59449922,4,,nan,unclassified,unclassified
59449923,4,,nan,unclassified,unclassified
59449924,4,,Lương Định Của,tertiary,tertiary
59449930,4,,Lương Định Của,tertiary,tertiary
59452502,2,,Hà Huy Giáp,primary,primary
59452503,3,,Hà Huy Giáp,trunk_link,unknown
59452505,3,,Hà Huy Giáp,trunk_link,unknown
59452506,3,,Hà Huy Giáp,trunk_link,unknown
59452508,2,,Hà Huy Giáp,primary,primary
59452509,2,,Cầu Ba Thôn,primary,primary
59452511,2,,Quốc lộ 13,primary,primary
59528581,4,,Đường số 38,tertiary,tertiary
59986378,2,50.0,nan,primary,primary
59986387,2,,Điện Biên Phủ,primary,primary
59986418,1,50.0,Xa Lộ Hà Nội,trunk,trunk
60080210,3,,Đường số 9A,secondary,secondary
61376905,4,,Trần Nam Trung,tertiary,tertiary
61397048,3,,Lý Thái Tổ,secondary,secondary
70560493,4,,Trần Văn Trà,tertiary,tertiary
72726015,4,,Hẻm 131 Tô Hiến Thành,tertiary,tertiary
75506179,4,,Hẻm 92 Vũ Huy Tấn,tertiary,tertiary
75649303,1,,Đại lộ Bình Dương,trunk,trunk
75649305,4,,Ngô Chí Quốc,tertiary,tertiary
77083532,4,,Cầu Hoàng Hoa Thám,tertiary,tertiary
79193401,3,,Cao Xuân Dục,secondary,secondary
80144490,3,40.0,Quách Thị Trang,secondary,secondary
80167954,4,,nan,unclassified,unclassified
80265878,3,,Nguyễn Thị Định,secondary,secondary
83010306,2,,Hoàng Văn Thụ,primary,primary
84721821,4,,Đường số 48,unclassified,unclassified
86250788,2,,Võ Văn Kiệt,primary,primary
112116325,4,,Cầu Cái Trung,tertiary,tertiary
112188814,4,,Song Hành,tertiary,tertiary
112450576,3,,Cầu Thủ Thiêm,secondary_link,secondary
118192480,4,,Hà Huy Tập,unclassified,unclassified
118696126,4,,Tân Thành,tertiary,tertiary
120276781,4,,Phan Văn Trị,tertiary,tertiary
120276786,4,,Phan Xích Long,tertiary,tertiary
120276787,4,,Nam Kỳ Khởi Nghĩa,tertiary,tertiary
120276789,4,,Nguyễn Thái Sơn,tertiary,tertiary
125631431,4,,Huỳnh Văn Bánh,tertiary,tertiary
126759125,2,,Hoàng Văn Thụ,primary,primary
126759144,3,,Hoàng Văn Thụ,primary_link,primary
127299416,4,,Hoàng Hoa Thám,tertiary,tertiary
127306575,2,,Hoàng Văn Thụ,primary,primary
127460199,3,,Đường tỉnh 743,secondary,secondary
128777437,4,,Song Hành 22,tertiary,tertiary
135556620,4,,Bến Phú Lâm,tertiary,tertiary
135556624,4,,Hoàng Lê Kha,tertiary,tertiary
135556625,2,,Hồng Bàng,primary,primary
135556630,4,,Lê Tuấn Mậu,tertiary,tertiary
136502345,2,,Ngã tư Hàng Xanh,primary,primary
136505780,2,,Nguyễn Hữu Cảnh,primary,primary
136505781,3,,Trần Não,secondary_link,secondary
136505783,2,,Điện Biên Phủ,primary,primary
136505789,4,,nan,tertiary,tertiary
136505793,3,,Điện Biên Phủ,primary_link,primary
136505802,2,,Điện Biên Phủ,primary,primary
136507675,4,,Ngô Tất Tố,tertiary,tertiary
136570185,4,,An Dương Vương,tertiary,tertiary
136570186,2,,Kinh Dương Vương,primary,primary
136700439,3,40.0,nan,trunk_link,unknown
136700440,3,,nan,trunk_link,unknown
136700448,2,40.0,nan,primary,primary
136700450,1,40.0,Quốc lộ 1,trunk,trunk
136700451,1,,Quốc lộ 1,trunk,trunk
136700452,1,40.0,Vòng xoay Nguyễn Văn Linh - Quốc lộ 1A,trunk,trunk
136700455,3,,Quốc lộ 1,trunk_link,unknown
136700456,3,40.0,Quốc lộ 1,trunk_link,unknown
136700457,1,40.0,Quốc lộ 1,trunk,trunk
136700458,3,,Quốc lộ 1,trunk_link,unknown
136700459,3,,Quốc lộ 1,trunk_link,unknown
136728958,1,,Hồ Chí Minh - Trung Lương,trunk,trunk
136737354,3,40.0,Võ Văn Kiệt,trunk_link,unknown
136737356,3,,Đại Lộ Võ Văn Kiệt (Đông Tây),trunk_link,unknown
136737357,3,40.0,Võ Văn Kiệt,trunk_link,unknown
136737358,1,40.0,Cầu vượt Võ Văn Kiệt,trunk,trunk
136737359,3,40.0,Võ Văn Kiệt,trunk_link,unknown
136737363,3,,Quốc lộ 1,trunk_link,unknown
136737364,1,60.0,Quốc lộ 1,trunk,trunk
136737365,3,,Quốc lộ 1,trunk_link,unknown
136804170,3,40.0,Cầu vượt Võ Văn Kiệt,trunk_link,unknown
137138274,4,,Đường số 2,tertiary,tertiary
137187355,1,60.0,Cầu Suối Cái,trunk,trunk
137187356,1,60.0,Xa Lộ Hà Nội,trunk,trunk
137187359,3,,Cống đập Rạch Chiếc,secondary,secondary
137187360,3,,Đỗ Xuân Hợp,secondary,secondary
138331684,4,,Hiệp Bình,tertiary,tertiary
138331686,4,,Hiệp Bình,tertiary,tertiary
138346603,2,,Bạch Đằng,primary,primary
138346606,2,,Bạch Đằng,primary,primary
138346608,4,,Bến Bình Đông,tertiary,tertiary
138346617,4,,Phú Định,tertiary,tertiary
138346618,4,,Phú Định,tertiary,tertiary
138346621,1,60.0,Võ Văn Kiệt,trunk,trunk
138346622,1,60.0,Cầu Nước Lên,trunk,trunk
138346626,1,60.0,Cầu Rạch Cây,trunk,trunk
138346627,1,60.0,Cầu Lò Gốm,trunk,trunk
138346628,1,60.0,Cầu Nước Lên,trunk,trunk
138346629,1,60.0,Cầu Rạch Cây,trunk,trunk
138346632,1,60.0,Cầu Lò Gốm,trunk,trunk
138346633,1,60.0,Võ Văn Kiệt (Đông Tây),trunk,trunk
138346634,1,60.0,Võ Văn Kiệt (Đông Tây),trunk,trunk
138346637,1,,Võ Văn Kiệt,trunk,trunk
138346649,1,60.0,Võ Văn Kiệt,trunk,trunk
138564809,4,,Cầu Ông Cậy,unclassified,unclassified
138564811,1,80.0,Cầu Cá Trê Lớn,trunk,trunk
138564817,1,80.0,Mai Chí Thọ,trunk,trunk
138564822,1,80.0,Mai Chí Thọ,trunk,trunk
138564823,1,80.0,Cầu Cá Trê Nhỏ,trunk,trunk
138564825,1,80.0,Cầu Cá Trê Lớn,trunk,trunk
138564828,1,80.0,Cầu Cá Trê Nhỏ,trunk,trunk
138564833,1,80.0,Mai Chí Thọ,trunk,trunk
138564838,1,80.0,Mai Chí Thọ,trunk,trunk
138564841,4,,Nhà Thờ,unclassified,unclassified
138697680,4,,Bùi Bằng Đoàn,tertiary,tertiary
138877181,2,,Trường Chinh,primary,primary
139214774,2,,Xuân Diệu,primary,primary
140674261,3,,Nguyễn Bình,secondary,secondary
140674262,3,,Nguyễn Bình,secondary,secondary
145604505,4,,nan,unclassified,unclassified
145610583,4,,Đường An Phú Tây - Hưng Long,tertiary,tertiary
145610584,4,,Đường An Phú Tây - Hưng Long,tertiary,tertiary
145610589,4,,nan,unclassified,unclassified
145669299,4,,Phan Văn Đáng,tertiary,tertiary
146028723,3,,Hùng Vương,secondary,secondary
146029462,4,,nan,unclassified,unclassified
146320737,4,,Phan Văn Đáng,tertiary,tertiary
146320738,4,,Phan Văn Đáng,tertiary,tertiary
146320739,4,,Phan Văn Đáng,tertiary,tertiary
146320741,4,,Phan Văn Đáng,tertiary,tertiary
146320788,3,,Lý Thái Tổ,secondary,secondary
146343306,4,,Nữ Dân Công,tertiary,tertiary
146345046,3,,Dương Công Khi,secondary,secondary
146345048,4,,Số 7,tertiary,tertiary
146511208,4,,Ngô Quyền,tertiary,tertiary
146511209,4,,nan,unclassified,unclassified
146511211,3,,Đường Số 9A,secondary,secondary
146511212,4,,Đào Trí,unclassified,unclassified
146653070,4,,Phước Thiện,tertiary,tertiary
147072272,1,60.0,Cầu vượt Sóng Thần 1,trunk,trunk
147177660,4,,Ba Diểm 12,unclassified,unclassified
147293392,4,,nan,unclassified,unclassified
147293393,4,,nan,unclassified,unclassified
147293395,4,,nan,unclassified,unclassified
